symbol,name,market,latestClosingDate,c,c63,c126,c189,c252,is_valid,rs_index,rs
8020.T,兼松,プライム（内国株式）,1970-01-01,2085.0,1853.0,1652.0,1491.0,1478.0,1.0,26.43183500848727,80
8022.T,美津濃,プライム（内国株式）,1970-01-01,4670.0,3630.0,3165.0,2867.0,2633.0,1.0,49.02077557767186,94
8023.T,大興電子通信,スタンダード（内国株式）,1970-01-01,602.0,549.0,481.0,483.0,471.0,1.0,19.382920443977053,72
8025.T,ツカモトコーポレーション,スタンダード（内国株式）,1970-01-01,1311.0,1292.0,1411.0,1314.0,1038.0,1.0,4.385254356940462,41
8029.T,ルックホールディングス,スタンダード（内国株式）,1970-01-01,2003.0,2336.0,2225.0,2488.0,2009.0,1.0,-11.656005448421629,10
8030.T,中央魚類,スタンダード（内国株式）,1970-01-01,3035.0,3005.0,3120.0,3050.0,2890.0,1.0,0.7595621995986308,31
8031.T,三井物産,プライム（内国株式）,1970-01-01,5500.0,4711.0,4182.0,3867.0,3177.0,1.0,36.07210143498937,88
8032.T,日本紙パルプ商事,プライム（内国株式）,1970-01-01,4775.0,4935.0,5420.0,4825.0,4310.0,1.0,-1.7264142341382196,24
8035.T,東京エレクトロン,プライム（内国株式）,1970-01-01,21435.0,19420.0,47130.0,46100.0,42570.0,1.0,-27.383701019730893,2
8037.T,カメイ,プライム（内国株式）,1970-01-01,1487.0,1424.0,1525.0,1153.0,1085.0,1.0,14.475022474562612,63
8038.T,東都水産,スタンダード（内国株式）,1970-01-01,6350.0,6610.0,5830.0,5250.0,4940.0,1.0,10.109481039377213,55
8039.T,築地魚市場,スタンダード（内国株式）,1970-01-01,3075.0,3010.0,2753.0,2524.0,2500.0,1.0,12.169139208856745,59
8040.T,東京ソワール,スタンダード（内国株式）,1970-01-01,891.0,847.0,852.0,845.0,949.0,1.0,2.8598331275871756,36
8041.T,ＯＵＧホールディングス,スタンダード（内国株式）,1970-01-01,2500.0,2416.0,2501.0,2389.0,2950.0,1.0,-0.7388566778577049,26
8043.T,スターゼン,プライム（内国株式）,1970-01-01,2590.0,2337.0,2257.0,2029.0,2040.0,1.0,18.20313221925844,70
8045.T,横浜丸魚,スタンダード（内国株式）,1970-01-01,821.0,772.0,792.0,744.0,760.0,1.0,6.946338966963193,47
8046.T,丸藤シートパイル,スタンダード（内国株式）,1970-01-01,2360.0,2184.0,2025.0,1923.0,1930.0,1.0,15.533025547246638,65
8050.T,セイコーグループ,プライム（内国株式）,1970-01-01,2704.0,2679.0,2928.0,2972.0,2807.0,1.0,-3.6941599490528465,20
8051.T,山善,プライム（内国株式）,1970-01-01,1148.0,1050.0,1075.0,970.0,912.0,1.0,13.93701455749179,62
8052.T,椿本興業,プライム（内国株式）,1970-01-01,5020.0,3925.0,4260.0,3950.0,3650.0,1.0,27.65188162021654,82
8053.T,住友商事,プライム（内国株式）,1970-01-01,3044.0,2753.5,2421.5,2197.5,1921.0,1.0,28.75756128760278,83
8056.T,ＢＩＰＲＯＧＹ,プライム（内国株式）,1970-01-01,3798.0,3454.0,3070.0,3145.0,3065.0,1.0,17.662115392690726,69
8057.T,内田洋行,プライム（内国株式）,1970-01-01,6960.0,5320.0,4830.0,4685.0,4385.0,1.0,42.60713297054083,92
8058.T,三菱商事,プライム（内国株式）,1970-01-01,7335.0,5987.0,4901.0,4443.0,4372.0,1.0,45.511515112987475,93
8059.T,第一実業,プライム（内国株式）,1970-01-01,5400.0,5950.0,5390.0,4245.0,3820.0,1.0,10.053574181769557,55
8060.T,キヤノンマーケティングジャパン,プライム（内国株式）,1970-01-01,3856.0,3557.0,3105.0,2954.0,3135.0,1.0,18.90639774557478,71
8061.T,西華産業,プライム（内国株式）,1970-01-01,2133.0,1974.0,1775.0,1547.0,1615.0,1.0,21.2465014548026,75
8065.T,佐藤商事,プライム（内国株式）,1970-01-01,1479.0,1391.0,1454.0,1190.0,1142.0,1.0,13.633501815175403,62
8066.T,三谷商事,スタンダード（内国株式）,1970-01-01,1367.0,1331.0,1439.0,1390.0,1462.0,1.0,-1.5493264688161246,25
8068.T,菱洋エレクトロ,プライム（内国株式）,1970-01-01,3350.0,3225.0,2497.0,2355.0,2390.0,1.0,24.86616519572507,78
8070.T,東京産業,プライム（内国株式）,1970-01-01,847.0,835.0,799.0,757.0,789.0,1.0,5.624374772780181,44
8072.T,日本出版貿易,スタンダード（内国株式）,1970-01-01,2299.0,2074.0,1790.0,1656.0,2239.0,1.0,18.3282455660834,70
8074.T,ユアサ商事,プライム（内国株式）,1970-01-01,4325.0,4375.0,3835.0,3490.0,3525.0,1.0,11.42237521259259,57
8075.T,神鋼商事,プライム（内国株式）,1970-01-01,5720.0,5450.0,6070.0,4380.0,4125.0,1.0,14.680493650074256,64
8077.T,トルク,プライム（内国株式）,1970-01-01,254.0,217.0,216.0,227.0,199.0,1.0,18.245287832719807,70
8078.T,阪和興業,プライム（内国株式）,1970-01-01,4750.0,4305.0,4105.0,3550.0,3515.0,1.0,21.064826604066024,75
8079.T,正栄食品工業,プライム（内国株式）,1970-01-01,4605.0,3990.0,4325.0,4165.0,4000.0,1.0,12.59805635975108,60
8081.T,カナデン,プライム（内国株式）,1970-01-01,1449.0,1214.0,1251.0,1056.0,1065.0,1.0,25.562915402268445,79
8084.T,ＲＹＯＤＥＮ,プライム（内国株式）,1970-01-01,2395.0,1957.0,1889.0,1638.0,1616.0,1.0,33.19387855662816,87
8085.T,ナラサキ産業,スタンダード（内国株式）,1970-01-01,2379.0,2171.0,1932.0,1738.0,1755.0,1.0,22.94707022448348,76
8086.T,ニプロ,プライム（内国株式）,1970-01-01,1214.0,1022.5,1030.0,1011.0,1131.0,1.0,16.547811666327803,67
8088.T,岩谷産業,プライム（内国株式）,1970-01-01,7730.0,7051.0,5780.0,5540.0,5470.0,1.0,26.768732037369347,81
8089.T,ナイス,スタンダード（内国株式）,1970-01-01,1522.0,1403.0,1378.0,1315.0,1549.0,1.0,8.282392316424907,51
8091.T,ニチモウ,プライム（内国株式）,1970-01-01,3955.0,3550.0,3300.0,2593.0,2597.0,1.0,29.496504600366276,84
8093.T,極東貿易,プライム（内国株式）,1970-01-01,1905.0,1583.0,1533.0,1319.0,1329.0,1.0,30.543369632108806,85
8095.T,アステナホールディングス,プライム（内国株式）,1970-01-01,456.0,447.0,429.0,422.0,445.0,1.0,4.169866816312886,40
8097.T,三愛オブリ,プライム（内国株式）,1970-01-01,1680.0,1464.0,1446.0,1248.0,1076.0,1.0,27.2879965894173,81
8098.T,稲畑産業,プライム（内国株式）,1970-01-01,3210.0,3010.0,2733.0,2340.0,2393.0,1.0,20.412623398478072,74
8101.T,ＧＳＩクレオス,プライム（内国株式）,1970-01-01,2244.0,1852.0,1714.0,1423.0,1550.0,1.0,35.14472755676201,88
8103.T,明和産業,プライム（内国株式）,1970-01-01,670.0,674.0,709.0,694.0,794.0,1.0,-5.152598111751207,17
8104.T,クワザワホールディングス,スタンダード（内国株式）,1970-01-01,554.0,437.0,483.0,413.0,430.0,1.0,26.244869770697587,80
8105.T,堀田丸正,スタンダード（内国株式）,1970-01-01,53.0,56.0,63.0,52.0,51.0,1.0,-4.148531207354736,19
8107.T,キムラタン,スタンダード（内国株式）,1970-01-01,21.0,20.0,22.0,20.0,21.0,1.0,2.0909090909090913,34
8111.T,ゴールドウイン,プライム（内国株式）,1970-01-01,10500.0,12665.0,12080.0,9270.0,7780.0,1.0,0.19237375271793783,29
8113.T,ユニ・チャーム,プライム（内国株式）,1970-01-01,5824.0,5532.0,5106.0,5147.0,4665.0,1.0,12.523305834654286,60
8114.T,デサント,プライム（内国株式）,1970-01-01,3650.0,3995.0,3945.0,3400.0,3250.0,1.0,-1.0177552056088435,26
8115.T,ムーンバット,スタンダード（内国株式）,1970-01-01,633.0,640.0,485.0,465.0,464.0,1.0,20.17588199373875,73
8117.T,中央自動車工業,スタンダード（内国株式）,1970-01-01,3495.0,3090.0,2657.0,2385.0,2251.0,1.0,31.911625954691313,86
8118.T,キング,スタンダード（内国株式）,1970-01-01,642.0,553.0,518.0,477.0,435.0,1.0,27.660738180557328,82
8119.T,三栄コーポレーション,スタンダード（内国株式）,1970-01-01,2044.0,1430.0,1628.0,1360.0,1478.0,1.0,40.00321246162207,91
8123.T,川辺,スタンダード（内国株式）,1970-01-01,1088.0,1070.0,970.0,906.0,932.0,1.0,10.471186416111983,55
8125.T,ワキタ,プライム（内国株式）,1970-01-01,1377.0,1307.0,1150.0,1155.0,1104.0,1.0,14.879944740067492,64
8127.T,ヤマトインターナショナル,スタンダード（内国株式）,1970-01-01,284.0,271.0,260.0,246.0,267.0,1.0,8.127812168355046,50
8129.T,東邦ホールディングス,プライム（内国株式）,1970-01-01,2965.0,2715.5,2248.0,2017.0,1851.0,1.0,31.491037552621176,85
8130.T,サンゲツ,プライム（内国株式）,1970-01-01,3025.0,2466.0,2419.0,2050.0,1641.0,1.0,40.457609020541184,91
8131.T,ミツウロコグループホールディングス,スタンダード（内国株式）,1970-01-01,1339.0,1338.0,1380.0,1014.0,976.0,1.0,13.284473468087857,61
8132.T,シナネンホールディングス,プライム（内国株式）,1970-01-01,4060.0,3760.0,3575.0,3765.0,3770.0,1.0,9.01030268649155,53
8133.T,伊藤忠エネクス,プライム（内国株式）,1970-01-01,1490.0,1188.0,1128.0,1003.0,1062.0,1.0,34.357920935952805,87
8135.T,ゼット,スタンダード（内国株式）,1970-01-01,293.0,273.0,365.0,255.0,241.0,1.0,6.280942304909057,45
8136.T,サンリオ,プライム（内国株式）,1970-01-01,7787.0,5972.0,4110.0,4190.0,3575.0,1.0,70.78276288981338,97
8137.T,サンワテクノス,プライム（内国株式）,1970-01-01,2216.0,2229.0,2043.0,1473.0,1393.0,1.0,23.364778629222098,77
8138.T,三京化成,スタンダード（内国株式）,1970-01-01,3075.0,3200.0,3550.0,3265.0,3200.0,1.0,-6.183665449819899,16
8139.T,ナガホリ,スタンダード（内国株式）,1970-01-01,1185.0,913.0,1061.0,996.0,993.0,1.0,21.916425680782208,76
8140.T,リョーサン,プライム（内国株式）,1970-01-01,4345.0,4005.0,3190.0,2829.0,2254.0,1.0,39.90838500396038,91
8141.T,新光商事,プライム（内国株式）,1970-01-01,1187.0,1134.0,1332.0,1104.0,978.0,1.0,5.4699631772406745,43
8142.T,トーホー,プライム（内国株式）,1970-01-01,3330.0,2364.0,1902.0,1805.0,1340.0,1.0,77.95994999815828,97
8143.T,ラピーヌ,スタンダード（内国株式）,1970-01-01,381.0,319.0,342.0,313.0,320.0,1.0,18.212544348555042,70
8144.T,デンキョーグループホールディングス,スタンダード（内国株式）,1970-01-01,1258.0,1184.0,1200.0,1168.0,1219.0,1.0,5.647631301950471,44
8147.T,トミタ,スタンダード（内国株式）,1970-01-01,1027.0,1006.0,1126.0,820.0,957.0,1.0,5.588238513689966,44
8150.T,三信電気,プライム（内国株式）,1970-01-01,2172.0,2057.0,2568.0,2213.0,1716.0,1.0,4.096301840955925,40
8151.T,東陽テクニカ,プライム（内国株式）,1970-01-01,1363.0,1347.0,1367.0,1335.0,1305.0,1.0,1.7249721510253364,34
8152.T,ソマール,スタンダード（内国株式）,1970-01-01,2380.0,2050.0,2028.0,1841.0,1888.0,1.0,20.977802499485673,74
8153.T,モスフードサービス,プライム（内国株式）,1970-01-01,3410.0,3130.0,3065.0,3145.0,3095.0,1.0,9.550254073278792,54
8154.T,加賀電子,プライム（内国株式）,1970-01-01,6620.0,5330.0,4965.0,4195.0,4115.0,1.0,40.08406954498771,91
8155.T,三益半導体工業,プライム（内国株式）,1970-01-01,2868.0,3015.0,2696.0,2518.0,2051.0,1.0,10.07254519109715,55
8157.T,都築電気,プライム（内国株式）,1970-01-01,2380.0,1777.0,1500.0,1285.0,1326.0,1.0,58.2470091664804,95
8158.T,ソーダニッカ,プライム（内国株式）,1970-01-01,920.0,778.0,884.0,597.0,603.0,1.0,29.450117551236232,83
8159.T,立花エレテック,プライム（内国株式）,1970-01-01,2679.0,2233.0,2042.0,1713.0,1612.0,1.0,38.744905761613325,90
8160.T,木曽路,プライム（内国株式）,1970-01-01,2654.0,2376.0,2203.0,2114.0,2118.0,1.0,18.944728530022854,71
8163.T,ＳＲＳホールディングス,プライム（内国株式）,1970-01-01,1087.0,954.0,925.0,839.0,854.0,1.0,20.447696853534154,74
8165.T,千趣会,プライム（内国株式）,1970-01-01,405.0,414.0,399.0,405.0,388.0,1.0,0.3074753221017582,29
8166.T,タカキュー,スタンダード（内国株式）,1970-01-01,90.0,76.0,77.0,79.0,74.0,1.0,17.85417888016156,69
8167.T,リテールパートナーズ,プライム（内国株式）,1970-01-01,1645.0,1599.0,1348.0,1212.0,1057.0,1.0,23.82828972543235,77
8168.T,ケーヨー,プライム（内国株式）,1970-01-01,855.0,813.0,842.0,892.0,890.0,1.0,0.7590959962928258,31
8173.T,上新電機,プライム（内国株式）,1970-01-01,2239.0,1939.0,2028.0,1893.0,1891.0,1.0,15.60579038488962,65
8174.T,日本瓦斯,プライム（内国株式）,1970-01-01,2285.5,1949.5,1929.0,2060.0,2125.0,1.0,14.290199683373562,63
8179.T,ロイヤルホールディングス,プライム（内国株式）,1970-01-01,2692.0,2742.0,2712.0,2347.0,2097.0,1.0,7.7378095644321405,49
8181.T,東天紅,スタンダード（内国株式）,1970-01-01,833.0,777.0,745.0,800.0,851.0,1.0,5.6472672628858795,44
8182.T,いなげや,プライム（内国株式）,1970-01-01,1532.0,1533.0,1330.0,1136.0,1206.0,1.0,15.389634166257817,65
8185.T,チヨダ,プライム（内国株式）,1970-01-01,977.0,853.0,815.0,744.0,772.0,1.0,21.364553207006185,75
8194.T,ライフコーポレーション,プライム（内国株式）,1970-01-01,3670.0,2916.0,2681.0,2390.0,2642.0,1.0,36.21406003322731,89
8198.T,マックスバリュ東海,スタンダード（内国株式）,1970-01-01,2802.0,2738.0,2677.0,2832.0,2807.0,1.0,1.6213806239698973,33
8200.T,リンガーハット,プライム（内国株式）,1970-01-01,2363.0,2434.0,2220.0,2202.0,2099.0,1.0,4.0992752300843245,40
8202.T,ラオックスホールディングス,スタンダード（内国株式）,1970-01-01,270.0,249.0,276.0,255.0,270.0,1.0,4.115181955443256,40
8203.T,ＭｒＭａｘＨＤ,プライム（内国株式）,1970-01-01,608.0,613.0,667.0,640.0,610.0,1.0,-3.1609534868326543,21
8207.T,テンアライド,スタンダード（内国株式）,1970-01-01,326.0,253.0,284.0,259.0,309.0,1.0,20.77331725349847,74
8208.T,エンチョー,スタンダード（内国株式）,1970-01-01,1008.0,1021.0,1020.0,990.0,1085.0,1.0,-1.8003171960504414,24
8209.T,フレンドリー,スタンダード（内国株式）,1970-01-01,479.0,407.0,486.0,682.0,615.0,1.0,-3.58774217398223,20
8214.T,ＡＯＫＩホールディングス,プライム（内国株式）,1970-01-01,1068.0,856.0,846.0,669.0,708.0,1.0,37.252511652929336,89
8215.T,銀座山形屋,スタンダード（内国株式）,1970-01-01,994.0,950.0,935.0,781.0,790.0,1.0,13.733766081079638,62
8217.T,オークワ,プライム（内国株式）,1970-01-01,867.0,854.0,865.0,916.0,901.0,1.0,-1.1694439047749017,25
8218.T,コメリ,プライム（内国株式）,1970-01-01,3105.0,2925.0,2676.0,2542.0,2589.0,1.0,14.083494511332994,63
8219.T,青山商事,プライム（内国株式）,1970-01-01,1672.0,1301.0,1000.0,957.0,956.0,1.0,54.76821853330955,95
8225.T,タカチホ,スタンダード（内国株式）,1970-01-01,2049.0,1704.0,1726.0,1693.0,1716.0,1.0,19.928020526037077,73
8226.T,理経,スタンダード（内国株式）,1970-01-01,232.0,231.0,247.0,262.0,271.0,1.0,-6.209719843790937,16
8227.T,しまむら,プライム（内国株式）,1970-01-01,15265.0,12630.0,13130.0,12360.0,12400.0,1.0,20.918919249233582,74
8230.T,はせがわ,スタンダード（内国株式）,1970-01-01,353.0,339.0,375.0,336.0,362.0,1.0,0.9932512636404486,31
8233.T,高島屋,プライム（内国株式）,1970-01-01,2215.0,1888.5,1938.0,1670.0,1549.0,1.0,24.900200864939734,79
8237.T,松屋,プライム（内国株式）,1970-01-01,1106.0,1183.0,1098.0,939.0,882.0,1.0,6.178509779346171,45
8242.T,エイチ・ツー・オー　リテイリング,プライム（内国株式）,1970-01-01,1788.0,1488.0,1439.0,1148.0,1015.0,1.0,39.2964596945782,90
8244.T,近鉄百貨店,スタンダード（内国株式）,1970-01-01,2938.0,2512.0,2410.0,2416.0,2299.0,1.0,21.04531295100172,75
8247.T,大和,スタンダード（内国株式）,1970-01-01,473.0,424.0,429.0,398.0,410.0,1.0,13.515938513528859,61
8252.T,丸井グループ,プライム（内国株式）,1970-01-01,2563.5,2474.5,2059.0,2276.0,2406.0,1.0,10.174700556416488,55
8253.T,クレディセゾン,プライム（内国株式）,1970-01-01,2316.5,2015.5,1856.0,1697.0,1720.0,1.0,25.173154412834624,79
8254.T,さいか屋,スタンダード（内国株式）,1970-01-01,365.0,352.0,329.0,313.0,281.0,1.0,12.967053968200071,60
8255.T,アクシアル　リテイリング,プライム（内国株式）,1970-01-01,3790.0,3410.0,3525.0,3290.0,3370.0,1.0,11.493119385341322,57
8256.T,プロルート丸光,スタンダード（内国株式）,1970-01-01,33.0,49.0,55.0,107.0,105.0,1.0,-48.607285905016205,1
8260.T,井筒屋,スタンダード（内国株式）,1970-01-01,377.0,308.0,338.0,400.0,344.0,1.0,12.03733591989406,59
8267.T,イオン,プライム（内国株式）,1970-01-01,3033.0,2818.5,2559.0,2791.0,2677.0,1.0,11.142583685158092,57
8273.T,イズミ,プライム（内国株式）,1970-01-01,3853.0,3257.0,2997.0,2944.0,2953.0,1.0,25.302766172045516,79
8275.T,フォーバル,プライム（内国株式）,1970-01-01,1260.0,1075.0,1073.0,980.0,992.0,1.0,21.486786971007167,75
8276.T,平和堂,プライム（内国株式）,1970-01-01,2425.0,2125.0,2091.0,2010.0,1959.0,1.0,17.728585120213307,69
8278.T,フジ,プライム（内国株式）,1970-01-01,1816.0,1790.0,1726.0,1825.0,1919.0,1.0,0.4517733773842625,30
8279.T,ヤオコー,プライム（内国株式）,1970-01-01,7799.0,7103.0,6830.0,6660.0,6540.0,1.0,14.027525670214485,62
8281.T,ゼビオホールディングス,プライム（内国株式）,1970-01-01,1033.0,1146.0,1002.0,943.0,962.0,1.0,0.05950207019256408,29
8282.T,ケーズホールディングス,プライム（内国株式）,1970-01-01,1354.5,1238.5,1184.0,1107.0,1231.0,1.0,13.104578565502479,61
8283.T,ＰＡＬＴＡＣ,プライム（内国株式）,1970-01-01,4817.0,5100.0,5010.0,4260.0,4010.0,1.0,3.6498942050651713,39
8285.T,三谷産業,プライム（内国株式）,1970-01-01,325.0,313.0,321.0,307.0,304.0,1.0,4.336984893529723,40
8289.T,Ｏｌｙｍｐｉｃグループ,スタンダード（内国株式）,1970-01-01,533.0,542.0,509.0,512.0,590.0,1.0,-0.8330719916218801,26
8291.T,日産東京販売ホールディングス,プライム（内国株式）,1970-01-01,456.0,327.0,351.0,289.0,284.0,1.0,45.43249197861102,93
8303.T,ＳＢＩ新生銀行,スタンダード（内国株式）,1970-01-01,2829.0,2815.5,2470.0,2246.0,1933.0,1.0,17.56069336891832,69
8304.T,あおぞら銀行,プライム（内国株式）,1970-01-01,2888.0,2596.0,2627.0,2530.0,2676.0,1.0,10.90078099924879,56
8306.T,三菱ＵＦＪフィナンシャル・グループ,プライム（内国株式）,1970-01-01,1183.0,975.2000122070312,960.0,741.9000244140625,718.2000122070312,1.0,38.00377116511306,89
